"48839","011","Piano Conc. #2 in B flat Op.83 (1878-81)"
"48840","011","3 sonatas for violin & piano Opp. 78/100/108 (1878-9/1886/1886-8)"
"48841","011","2 Rhapsodies for Piano in B minor/G minor Op.79 (1879)"
"48842","011","Academic Festival Over. in C minor [concert over.] Op.80 (1880)"
"48843","011","Tragic Over. in D minor [concert over.] Op.81 (1880, r1881)"
"48844","011","Gesang der Parzen [Goethe text setting for 6-part chorus & orch.] Op.89 (1882)"
"48845","011","Sym. #3 in F Op.90 (1883)"
"48846","011","Sym. #4 in E minor Op.98 (1884-5)"
"48847","011","Piano Trio #3 in C minor Op.101 (1886)"
"48848","011","Conc. for Violin, Cello & Orch. in A minor Op.102 (1887)"
"48849","011","Quintet for Clarinet & Strings in B minor Op.115 (1891)"
"48850","011","Trio for Clarinet, Cello & Piano in A minor Op.114 (1891)"
"48851","011","20 piano miniatures Opp. 116-9 (1892)"
"48852","011","Sonata for Clarinet & Piano in F minor Op.120 no.1 (1894)"
"48853","012","Ave Maria in F [7 vv] (1861)"
"48854","012","Mass #2 in E minor [chorus, woodwinds & brass] (1866, r1876 & 1882)"
"48855","012","Mass #3 in F minor [4 solo vv, chorus & orch.] (1867-8, r1876 & 1881)"
"48856","012","Locus iste in C [choral gradual] (1869)"
"48857","012","Sym. #3 in D minor (1873-7, r1888-9)"
"48858","012","Sym. #4 in E flat 'Romantic' (1874, 1878-80, r1886)"
"48859","012","Sym. #5 in B flat (1875-6)"
"48860","012","String Quintet in F (1879)"
"48861","012","Sym. #7 in E (1881-3)"
"48862","012","Te Deum in C [4 solo vv, chorus & orch.] (1881-4)"
"48863","012","Sym. #8 in C minor (1884-7, 1889-90)"
"48864","012","Sym. #9 in D minor (1891-6)"
"48865","013","Piano Conc. in C [w/male chorus] Op.39 (1903-4)"
"48866","013","Doktor Faust [opera] (1916-24)"
"48867","013","Turandot [opera] (1917)"
"48868","013","Sonatina #6 'Fantasia da Camera sur Carmen' [pf] (1920)"
"48869","014","over 60 mazurkas [pf] (1820-49)"
"48870","014","19 waltzes [pf] (1827-48)"
"48871","014","Piano Conc. #2 in F minor Op.21 (1829-30)"
"48872","014","12 Etudes [pf] Op.10 (1829-32)"
"48873","014","Piano Conc. #1 in E minor Op.11 (1830)"
"48874","014","Nocturne #2 in E flat [pf] Op.9 no.2 (1830-1)"
"48875","014","Andante Spianato in G & Grande Polonaise in E flat [pf & orch.] Op.22 (1830-1, 1834)"
"48876","014","Ballade #1 in G minor [pf] Op.23 (1831-5)"
"48877","014","12 Etudes [pf] Op.25 (1832-6)"
"48878","014","Nocturne #8 in D flat [pf] Op.27 no.2 (1835)"
"48879","014","24 Preludes [pf] Op.28 (1836-9)"
"48880","014","Polonaise #3 in A 'Military' [pf] Op.40 no.1 (1838)"
"48881","014","Piano Sonata #2 in B flat minor Op.35 (1839)"
"48882","014","Ballade #3 in A flat [pf] Op.47 (1840-1)"
"48883","014","Fantasie in F minor [pf] Op.49 no.1 (1841)"
"48884","014","Ballade #4 in F minor [pf] Op.52 (1842)"
"48885","014","Polonaise #6 in A flat 'Heroique' [pf] Op.53 (1842)"
"48886","014","Nocturne #16 in E flat [pf] Op.55 no.2 (1843)"
"48887","014","Piano Sonata #3 in B minor Op.58 (1844)"
"48888","014","Barcarolle in F sharp [pf] Op.60 (1845-6)"
"48889","014","Sonata for Cello & Piano in G minor Op.65 (1845-6)"
"48890","015","Keyboard Sonata in F minor Op.13 no.6 (1785)"
"48891","015","Keyboard Sonata in F sharp minor Op.25 no.5 (1790)"
"48892","016","none"
"48893","017","Cello Sonata [unacc. vc] (1955)"
"48894","017","Ancient Voices of Children [song cycle for 2 solo vv & 7 instrs.] (1970)"
"48895","017","Black Angels [electric str qtt] (1970)"
"48896","017","Makrokosmos I & II [2 vols. of works for amplified pf] (1972-3)"
"48897","017","Makrokosmos III 'Music for a Summer Evening' [2 amplified pf & 2 percussionists] (1974)"
"48898","018","none"
"48899","019","Sinfonia [chamber orch.] (1962)"
"48900","019","Taverner [opera] (1962-8)"
"48901","019","Eight Songs for a Mad King [music theatre for solo v & approximately 8 instrumentalists] (1969)"
"48902","019","Farewell to Stromness [pf] (1980)"
"48903","019","Strathclyde concertos [continuing series of concertos] (1987-)"
"48904","020","songs [solo v & pf] (c1879-1915)"
"48905","020","2 Arabesques [pf] (1888-91)"
"48906","020","Clair de Lune (from 'Suite Bergamasque') [pf] (1890, r1905)"
"48907","020","Prelude to the Afternoon of a Faun [sym. poem] (1892-4)"
"48908","020","String Quartet in G minor Op.10 (1893)"
"48909","020","Pelléas et Mélisande [opera] (1893-5, 1901-2)"
"48910","020","Chansons de Bilitis [song cycle for solo v & pf] (1897-8)"
"48911","020","3 Nocturnes [orch. (#1 & #2) and orch. & chorus (#3)] (1897-9)"
"48912","020","Estampes [pf suite] (1903)"
"48913","020","La Mer, Three Symphonic Sketches (1903-5)"
"48914","020","Danse Sacrée et Danse Profane [harp & string orch.] (1904)"
"48915","020","Images (2 sets) [pf] (1905/1907; orch. suite 1905-12)"
"48916","020","Children's Corner [suite of 6 works for pf] (1906-8), incl. 'Golliwog's Cakewalk'"
"48917","020","Preludes, Book 1 [pf] (1909-10)"
"48918","020","Jeux [ballet] (1912-3)"
"48919","020","Preludes, Book 2 [pf] (1912-3)"
"48920","020","Syrinx [fl] (1913)"
"48921","020","12 Etudes [pf] (1915)"
"48922","020","Sonata for Cello & Piano in D minor (1915)"
"48923","020","Sonata for Flute, Viola & Harp (1915)"
"48924","020","Sonata for Violin & Piano in G minor (1916-7)"
"48925","021","Requiem [solo vv, chorus, org & orch.] Op.9 (1947)"
"48926","021","4 Motets sur des Thèmes Grégoriens [chorus] Op.10 (1960)"
"48927","022","3 Preludes & Fugues [org] Op.7 (1912)"
"48928","023","2 Romanian Rhapsodies [orch.] Op.11 (1901)"
"48929","023","Legend [trumpet & pf] (c1905)"
"48930","023","Sonata for Violin & Piano #3 in A minor Op.25 (1926)"
"48931","024","Cantique de Jean Racine [sacred cantata for chorus & org] Op.11 (1865, r1866)"
"48932","024","Sonata for Violin & Piano #1 in A Op.13 (1875-6)"
"48933","024","Piano Quartet #1 in C minor Op.15 (1876-9)"
"48934","024","Requiem [2 solo vv, chorus & orch.] Op.48 (1877, 1887-90, 1900)"
"48935","024","Après un Rêve in C minor [song for solo v & pf] Op.7 no.1 (1878?)"
"48936","024","Berceuse in D [vln & pf] Op.16 (1879)"
"48937","024","Elégie [vc & pf] Op.24 (1880; vc & orch. arr. c1896)"
"48938","024","Ballade in F sharp [pf & orch.] Op.19 (1881)"
"48939","024","Clair de Lune in B flat minor [song for solo v & pf] Op.46 no.2 (1887)"
"48940","024","Pavane [orch. w/chorus ad lib; also in other arrs.] Op.50 (1887)"
"48941","024","La Bonne Chanson [song cycle for solo v & pf] Op.61 (1892-4)"
"48942","024","Dolly [suite for pf 4 hands] Op.56 (1894-7)"
"48943","024","Fantaisie [fl & pf] Op.79 (1898)"
"48944","024","Suite from Pelléas et Mélisande [orch.; from incidental music to the Maeterlinck play, orch. by C. Koechlin] Op.80 (1898)"
"48945","024","Impromptu [harp] Op.86 (1904)"
"48946","024","Pénélope [opera] (1913)"
"48947","024","Piano Trio in D minor Op.120 (1922-3)"
"48948","024","String Quartet in E minor Op.121 (1923-4)"
"48949","025","songs & song cycles [solo v & pf] (c1926-56)"
"48950","025","5 Bagatelles [cl & pf] Op.23 (1920s, r1941-3)"
"48951","025","Dies natalis [secular cantata for solo v & string orch.] (1926-39)"
"48952","025","Eclogue [pf & orch.] Op.10 (late 1920s, r. late 1940s)"
"48953","025","Conc. for Clarinet & String Orch. in C minor Op.31 (1948-9)"
"48954","025","God is Gone Up [anthem for mixed 4 vv chorus & org] Op.27 no.2 (1951)"
"48955","026","none"
"48956","027","none"
"48957","028","none"
"48958","029","Rustic Wedding [sym. poem] Op.26 (1877)"
"48959","029","Violin Conc. #1 in A minor Op.28 (p1877)"
"48960","030","Messe Solennelle de Sainte Cecile [4 solo vv, chorus & orch.] (1855)"
"48961","030","Ave Maria [religious song for solo v & pf, & other arrs.] (1859)"
"48962","030","Faust [opera] (1859)"
"48963","030","Ballet Music from (the opera) Faust [orch.] (1859)"
"48964","030","Roméo et Juliette [opera] (1867)"
"48965","030","Marche Funèbre d'une Marionette [orch.] (1879)"
"48966","031","folksong settings [solo v & acc.] (1898-1954)"
"48967","031","folksong settings [choral & choral-orchestral] (1901-1949)"
"48968","031","Country Gardens [pf, orch., & pf 4 hands arrs.] (1908-18)"
"48969","031","Lincolnshire Posy [6 folksong settings for large wind band] (1937-8, 1940)"
"48970","032","L'Offertorium [conc. for vln & orch.] (1980, r1982 & 1986)"
"48971","032","Hommage à T. S. Eliot [v & octet] (1987)"
"48972","033","Sonata # 1 in D minor [org] Op.42 (1898)"
"48973","034","12 Concerti a Cinque [1 or 2 oboes & strings] Op.7 (1715)"
"48974","034","12 Concerti a Cinque [1 or 2 oboes (or vln) & strings] Op.9 (1722)"
"48975","034","Adagio in G Minor [arr. of spurious fragment for org & string orch.] (arr. late 1940s)"
"48976","035","none"
"48977","036","Prelude & Fugue in E minor #1 [org] (d?)"
"48978","036","Prelude & Fugue in E minor #2 [org] (d?)"
"48979","037","Chaconne in E minor [org] Bx160 (before 1700)"
"48980","037","In dulci jubilo in G [chorale prelude for org] Bx197 (before 1700)"
"48981","037","Passacaglia in D minor [org] Bx161 (before 1700)"
"48982","037","Prelude & Fugue in D [org] Bx139 (before 1700)"
"48983","037","sacred cantatas [v or vv & 2 to 8 or 9 instrs.] (before 1700)"
"48984","038","12 Trio Sonatas [2 vlns & continuo] Op.2 (p1685)"
"48985","038","12 Trio Sonatas [2 vlns & continuo] Op.3 (p1689)"
"48986","038","Sonata for Violin & Continuo 'La Folia' Op.5 no.12 (p1700)"
"48987","038","Concerto Grosso for 2 Violins, Viola & String Orch. in G minor 'Christmas' Op.6 no.8 (p1714)"
"48988","039","Pièces d'Orgues [2 masses for org] (p1690)"
"48989","039","Leçons de Ténèbres [3 sacred services for solo v & continuo (#1 & #2) & 2 solo vv (#3)] (1713-7)"
"48990","039","Pièces de Clavecin [4 books of hpschd miniatures] (p1713-30)"
"48991","039","4 Concerts Royaux [vln, fl, oboe, viol & bassoon (or for solo hpschd)] (p1722)"
"48992","039","10 Nouveaux Concerts [instrumentation unspecified] (p1724)"
"48993","039","Les Nations [trio sonatas & suites for 2 vlns & continuo] (p1726)"
"48994","039","Pièces de Violes [2 suites for viola da gamba & continuo] (p1728)"
"48995","040","solo keyboard works (2 books) (p1624 & 1627)"
"48996","040","3 Toccatas for the Elevation of the Host (from 'Fiori Musicali,' Op.12) [org] (p1635)"
"48997","041","none"
"48998","042","3 concs. for oboe, strings & basso-continuo in B flat/B flat/G minor (c1700)"
"48999","042","6 Concerti Grossi [wind & strings; 4-13 instrs.] Op.3 (c1715-22)"
"49000","042","Water Music [3 orchestral suites] (1717)"
"49001","042","Acis & Galatea [masque by Gay set to music for 4 solo vv, chorus & orch.] (1718)"
"49002","042","6 Trio Sonatas [2 vlns (or vln & woodwind) & continuo] Op.2 (c1718)"
"49003","042","8 Suites [keyb] (p1720), incl. 'The Harmonious Blacksmith'"
"49004","042","Julius Caesar [opera] (1724)"
"49005","042","4 Coronation Anthems [sacred text for chorus & small orch.] (1727)"
"49006","042","Conc. for Organ (or Harp) & 2 Recorders, 2 Violins & Basso-Continuo in B flat Op.4 no.6 (1736)"
"49007","042","Concerto Grosso in C (performed in the oratorio Alexander's Feast) [orch.] (1736)"
"49008","042","6 Trio Sonatas [2 vlns & continuo] Op.5 (c1737-8)"
"49009","042","Xerxes [opera] (1738)"
"49010","042","12 Concerti Grossi [2 vlns, vc & strings] Op.6 (1739)"
"49011","042","Israel in Egypt [sacred oratorio for 6 solo vv, chorus & orch.] (1739)"
"49012","042","Ode for St. Cecilia's Day [secular cantata for 2 solo vv, chorus & orch.] (1739)"
"49013","042","Organ Conc. #13 in F 'The Cuckoo & the Nightingale' [org & string orch.] (1739)"
"49014","042","6 Concerti for Organ, Woodwinds, Strings & Continuo Op.7 (1740-51)"
"49015","042","Messiah [sacred oratorio for 4 solo vv, chorus & orch.] (1742)"
"49016","042","Conc. for 2 Wind Bands & Strings #2 in F (c1746-7)"
"49017","042","Music for the Royal Fireworks in D [orchestral suite] (1749)"
"49018","042","Solomon [sacred oratorio for solo vv, chorus & orch.] (1749), incl. 'Sinfonia (Arrival of the Queen of Sheba)' [orch.]"
"49019","042","Sonata #4 for Flute (or Recorder) & Continuo in A minor Op.1 no.4 (d?)"
"49020","043","none"
"49021","044","none"
"49022","045","Crucifixus a 8 [sacred motet for 8 vv] (d?)"
"49023","046","Cadmus et Hermione [opera] (1673)"
"49024","046","Alceste [opera] (1674)"
"49025","047","Canon & Gigue in D [3 vlns & basso-continuo] (late 17th cent.; since then in many other arrs.)"
"49026","047","Toccata in E minor [org] (late 17th cent.)"
"49027","048","secular madrigals [3-5 vv] (p1555-94)"
"49028","048","Missa Papae Marcelli [6 vv] (p1567)"
"49029","048","Missa brevis [4 vv] (p1570)"
"49030","048","Missa tu es petrus [6 vv] (p1572)"
"49031","048","Tu es petrus [sacred motet for 6 vv] (p1572)"
"49032","048","Missa nigra sum [5 vv] (p1590)"
"49033","048","magnificats [4-8 vv] (p1591)"
"49034","048","Missa assumpta est Maria [6 vv] (d?)"
"49035","048","Stabat Mater [sacred motet for 8 vv] (d?)"
"49036","049","Psalmen Davids... [vv & 1 to several instrs.] SWV22-47 (p1619)"
"49037","049","Symphoniae Sacrae (3 vols.) [vv & instrs.] SWV257-76, SWV341-67 & 398-418 (p1629/1647/1650)"
"49038","049","Musicalische Exequien [funeral music for v or vv & basso-continuo] SWV279-81 (1636)"
"49039","049","The Seven Last Words of Jesus Christ on the Cross [oratorio for 5 vv, 5 instrs. & basso-continuo] SWV478 (1645)"
"49040","049","Historia, der Freuden-... 'Christmas Oratorio' [vv, choruses & orch.] SWV435 (1664)"
"49041","050","555+ harpsichord sonatas (1738-57), notably: K9 in D/D minor, K11 in C minor, K87 in B minor, K141 in D minor, K146 in G, K159 in C, K175 in A minor, K208 in A, K209 in A, K322 in A, K380 in E"
"49042","051","none"
"49043","052","6 Trio Sonatas [2 instrs. & continuo] (p1718)"
"49044","052","Conc. for 2 Horns & String Orch. in E flat 'Tafelmusik III, no.3' (p1733)"
"49045","052","Conc. for 3 Violins & String Orch. in F 'Tafelmusik II, no.3' (p1733)"
"49046","052","Over.-Suite in G 'Don Quichotte' [string orch.] (1761?)"
"49047","052","2 Concerti for 3 Trumpets & Orch. in D (d?)"
"49048","052","8 Concerti for Oboe & String Orch. (d?)"
"49049","052","Conc. for Trumpet & Strings in D (d?)"
"49050","052","Conc. for Viola & Strings in G (d?)"
"49051","052","Over.-Suite in A minor [fl & string orch.] (d?)"
"49052","052","Conc. for Recorder, Flute & String Orch. in E minor (d?)"
"49053","053","6 Trio Sonatas [2 oboes, bassoon & basso-continuo] (1715-6)"
"49054","053","5 Capriccios [orch.] (c1717-29)"
"49055","053","Lamentationes Jeremiae Prophetae [3 solo vv & chorus] (1722)"
"49056","053","Hipocondrie a 7 in A [orch.] (1723)"
"49057","054","Exsultate, Jubilate in F [sacred motet for solo v & orch.] K165/158a (1773)"
"49058","054","Bassoon Conc. in B flat K191/186e (1774)"
"49059","054","Sym. #29 in A K201/186a (1774)"
"49060","054","Violin Conc. #3 in G K216 (1775)"
"49061","054","Violin Conc. #4 in D K218 (1775)"
"49062","054","Violin Conc. #5 in A K219 (1775)"
"49063","054","Conc. for Flute, Harp & Orch. in C K299/297c (1778)"
"49064","054","Sonata for Violin & Keyboard in E minor K304/300c (1778)"
"49065","054","Flute Conc. #1 in G K313/285c (1778)"
"49066","054","Oboe Conc. in C K314/285d/271k (1778)"
"49067","054","Mass #16 in C 'Coronation' [4 solo vv, chorus & orch.] K317 (1779)"
"49068","054","Sinfonia Concertante in E flat [vln, va & orch.] K364/320d (1779)"
"49069","054","Conc. for 2 Pianos & Orch. in E flat K365/316a (1779)"
"49070","054","Sonata for Violin & Keyboard in B flat K378/317d (1779 or 1781)"
